M,N,AvgTime,TotalRun,NonZeroPerRow,NonZeroElements,Bandwidth,Flops,value_type,Type,Strides,TransactionByte,WordSize
9300000,9300000,  5.853200,10,1.000000,9300000,31.777490,3.177749,4,CUSPARSE,9299473,128,32
9300000,9300000, 11.988900,10,2.000000,18600000,24.822962,3.102870,4,CUSP,18599011,128,32
9300000,9300000, 10.380700,10,2.000000,18600000,28.668587,3.583573,4,CUSPARSE,18599011,128,32
9300000,9300000, 22.344800,10,4.000000,37200000,23.307436,3.329634,4,CUSP,37198015,128,32
9300000,9300000, 19.069700,10,4.000000,37200000,27.310341,3.901477,4,CUSPARSE,37198015,128,32
9300000,9300000, 41.450900,10,8.000000,74400000,23.333631,3.589789,4,CUSP,74395900,128,32
9300000,9300000, 39.109200,10,8.000000,74400000,24.730754,3.804731,4,CUSPARSE,74395900,128,32
9300000,9300000, 78.925400,10,16.000000,148800000,23.566558,3.770649,4,CUSP,148791983,128,32
9300000,9300000, 84.476000,10,16.000000,148800000,22.018088,3.522894,4,CUSPARSE,148791983,128,32
9300000,9300000,154.358000,10,32.000000,297600000,23.617824,3.855971,4,CUSP,297584064,128,32
9300000,9300000,169.069100,10,32.000000,297600000,21.562781,3.520454,4,CUSPARSE,297584064,128,32
9300000,9300000,308.078700,10,64.000000,595200000,23.425183,3.863948,4,CUSP,595168448,128,32
9300000,9300000,345.434300,10,64.000000,595200000,20.891961,3.446097,4,CUSPARSE,595168448,128,32
9320000,9320000,  6.555200,10,1.000000,9320000,28.435441,2.843544,4,CUSP,9319558,128,32
9320000,9320000,  6.330000,10,1.000000,9320000,29.447078,2.944708,4,CUSPARSE,9319558,128,32
9320000,9320000, 12.021700,10,2.000000,18640000,24.808472,3.101059,4,CUSP,18639012,128,32
9320000,9320000, 10.417700,10,2.000000,18640000,28.628200,3.578525,4,CUSPARSE,18639012,128,32
9320000,9320000, 22.438000,10,4.000000,37280000,23.260540,3.322934,4,CUSP,37278079,128,32
9320000,9320000, 19.100000,10,4.000000,37280000,27.325655,3.903665,4,CUSPARSE,37278079,128,32
9320000,9320000, 41.706900,10,8.000000,74560000,23.240279,3.575428,4,CUSP,74556027,128,32
9320000,9320000, 39.201500,10,8.000000,74560000,24.725585,3.803936,4,CUSPARSE,74556027,128,32
9320000,9320000, 79.091600,10,16.000000,149120000,23.567610,3.770818,4,CUSP,149111972,128,32
9320000,9320000, 84.732400,10,16.000000,149120000,21.998669,3.519787,4,CUSPARSE,149111972,128,32
9320000,9320000,154.784200,10,32.000000,298240000,23.603443,3.853623,4,CUSP,298224094,128,32
9320000,9320000,169.476100,10,32.000000,298240000,21.557258,3.519552,4,CUSPARSE,298224094,128,32
9320000,9320000,308.645600,10,64.000000,596480000,23.432442,3.865145,4,CUSP,596448038,128,32
9320000,9320000,346.046400,10,64.000000,596480000,20.899856,3.447399,4,CUSPARSE,596448038,128,32
9340000,9340000,  6.569800,10,1.000000,9340000,28.433134,2.843313,4,CUSP,9339513,128,32
9340000,9340000,  6.330400,10,1.000000,9340000,29.508405,2.950840,4,CUSPARSE,9339513,128,32
9340000,9340000, 12.042300,10,2.000000,18680000,24.819179,3.102397,4,CUSP,18678976,128,32
9340000,9340000, 10.428800,10,2.000000,18680000,28.659098,3.582387,4,CUSPARSE,18678976,128,32
9340000,9340000, 22.409500,10,4.000000,37360000,23.340101,3.334300,4,CUSP,37358031,128,32
9340000,9340000, 19.146300,10,4.000000,37360000,27.318072,3.902582,4,CUSPARSE,37358031,128,32
9340000,9340000, 41.673200,10,8.000000,74720000,23.308985,3.585998,4,CUSP,74716028,128,32
9340000,9340000, 39.298700,10,8.000000,74720000,24.717357,3.802670,4,CUSPARSE,74716028,128,32
9340000,9340000, 79.106400,10,16.000000,149440000,23.613766,3.778203,4,CUSP,149432112,128,32
9340000,9340000, 84.822400,10,16.000000,149440000,22.022485,3.523598,4,CUSPARSE,149432112,128,32
9340000,9340000,155.141100,10,32.000000,298880000,23.599678,3.853009,4,CUSP,298863926,128,32
9340000,9340000,169.857200,10,32.000000,298880000,21.555047,3.519191,4,CUSPARSE,298863926,128,32
9340000,9340000,309.123700,10,64.000000,597760000,23.446407,3.867449,4,CUSP,597728266,128,32
9340000,9340000,346.578000,10,64.000000,597760000,20.912580,3.449498,4,CUSPARSE,597728266,128,32
9360000,9360000,  6.585500,10,1.000000,9360000,28.426088,2.842609,4,CUSP,9359537,128,32
9360000,9360000,  6.342300,10,1.000000,9360000,29.516107,2.951611,4,CUSPARSE,9359537,128,32
9360000,9360000, 12.070500,10,2.000000,18720000,24.814217,3.101777,4,CUSP,18718974,128,32
9360000,9360000, 10.454100,10,2.000000,18720000,28.650960,3.581370,4,CUSPARSE,18718974,128,32
9360000,9360000, 22.423400,10,4.000000,37440000,23.375581,3.339369,4,CUSP,37438003,128,32
9360000,9360000, 19.170400,10,4.000000,37440000,27.342153,3.906022,4,CUSPARSE,37438003,128,32
9360000,9360000, 41.814000,10,8.000000,74880000,23.280241,3.581576,4,CUSP,74876067,128,32
9360000,9360000, 39.357300,10,8.000000,74880000,24.733404,3.805139,4,CUSPARSE,74876067,128,32
9360000,9360000, 79.364400,10,16.000000,149760000,23.587402,3.773984,4,CUSP,149752057,128,32
9360000,9360000, 84.985300,10,16.000000,149760000,22.027339,3.524374,4,CUSPARSE,149752057,128,32
9360000,9360000,155.459100,10,32.000000,299520000,23.601835,3.853361,4,CUSP,299504035,128,32
9360000,9360000,170.301900,10,32.000000,299520000,21.544798,3.517518,4,CUSPARSE,299504035,128,32
9360000,9360000,310.041300,10,64.000000,599040000,23.427072,3.864259,4,CUSP,599008258,128,32
9360000,9360000,347.635400,10,64.000000,599040000,20.893614,3.446369,4,CUSPARSE,599008258,128,32
9380000,9380000,  6.603300,10,1.000000,9380000,28.410038,2.841004,4,CUSP,9379534,128,32
9380000,9380000,  6.359300,10,1.000000,9380000,29.500103,2.950010,4,CUSPARSE,9379534,128,32
9380000,9380000, 12.095000,10,2.000000,18760000,24.816867,3.102108,4,CUSP,18759006,128,32
9380000,9380000, 10.469700,10,2.000000,18760000,28.669399,3.583675,4,CUSPARSE,18759006,128,32
9380000,9380000, 22.530500,10,4.000000,37520000,23.314174,3.330596,4,CUSP,37518036,128,32
9380000,9380000, 19.232100,10,4.000000,37520000,27.312670,3.901810,4,CUSPARSE,37518036,128,32
9380000,9380000, 41.995600,10,8.000000,75040000,23.229100,3.573708,4,CUSP,75036132,128,32
9380000,9380000, 39.454500,10,8.000000,75040000,24.725190,3.803875,4,CUSPARSE,75036132,128,32
9380000,9380000, 79.585900,10,16.000000,150080000,23.572015,3.771522,4,CUSP,150072221,128,32
9380000,9380000, 85.238500,10,16.000000,150080000,22.008834,3.521413,4,CUSPARSE,150072221,128,32
9380000,9380000,155.353300,10,32.000000,300160000,23.668374,3.864224,4,CUSP,300143982,128,32
9380000,9380000,170.460400,10,32.000000,300160000,21.570758,3.521756,4,CUSPARSE,300143982,128,32
9380000,9380000,310.686200,10,64.000000,600320000,23.428398,3.864478,4,CUSP,600288413,128,32
9380000,9380000,348.424800,10,64.000000,600320000,20.890821,3.445909,4,CUSPARSE,600288413,128,32
9400000,9400000,  6.616700,10,1.000000,9400000,28.412956,2.841296,4,CUSP,9399504,128,32
9400000,9400000,  6.375300,10,1.000000,9400000,29.488809,2.948881,4,CUSPARSE,9399504,128,32
9400000,9400000, 11.373800,10,2.000000,18800000,26.446746,3.305843,4,CUSP,18798972,128,32
9400000,9400000, 10.062300,10,2.000000,18800000,29.893762,3.736720,4,CUSPARSE,18798972,128,32
9400000,9400000, 22.607700,10,4.000000,37600000,23.284102,3.326300,4,CUSP,37597997,128,32
9400000,9400000, 19.283200,10,4.000000,37600000,27.298374,3.899768,4,CUSPARSE,37597997,128,32
9400000,9400000, 42.107100,10,8.000000,75200000,23.216987,3.571844,4,CUSP,75196116,128,32
9400000,9400000, 39.578200,10,8.000000,75200000,24.700467,3.800072,4,CUSPARSE,75196116,128,32
9400000,9400000, 79.774900,10,16.000000,150400000,23.566310,3.770610,4,CUSP,150392021,128,32
9400000,9400000, 85.500000,10,16.000000,150400000,21.988304,3.518129,4,CUSPARSE,150392021,128,32
9400000,9400000,156.170800,10,32.000000,300800000,23.594680,3.852193,4,CUSP,300784194,128,32
9400000,9400000,171.025100,10,32.000000,300800000,21.545376,3.517612,4,CUSPARSE,300784194,128,32
9400000,9400000,311.318700,10,64.000000,601600000,23.430652,3.864850,4,CUSP,601568388,128,32
9400000,9400000,349.089300,10,64.000000,601600000,20.895513,3.446683,4,CUSPARSE,601568388,128,32
9420000,9420000,  6.234300,10,1.000000,9420000,30.219913,3.021991,4,CUSP,9419496,128,32
9420000,9420000,  6.084300,10,1.000000,9420000,30.964943,3.096494,4,CUSPARSE,9419496,128,32
9420000,9420000, 12.138600,10,2.000000,18840000,24.833177,3.104147,4,CUSP,18839020,128,32
9420000,9420000, 10.499500,10,2.000000,18840000,28.709939,3.588742,4,CUSPARSE,18839020,128,32
9420000,9420000, 22.671500,10,4.000000,37680000,23.267980,3.323997,4,CUSP,37678073,128,32
9420000,9420000, 19.321500,10,4.000000,37680000,27.302228,3.900318,4,CUSPARSE,37678073,128,32
9420000,9420000, 41.947500,10,8.000000,75360000,23.354908,3.593063,4,CUSP,75356000,128,32
9420000,9420000, 39.648300,10,8.000000,75360000,24.709256,3.801424,4,CUSPARSE,75356000,128,32
9420000,9420000, 79.922000,10,16.000000,150720000,23.572984,3.771677,4,CUSP,150712087,128,32
9420000,9420000, 85.589200,10,16.000000,150720000,22.012123,3.521940,4,CUSPARSE,150712087,128,32
9420000,9420000,156.433300,10,32.000000,301440000,23.605204,3.853911,4,CUSP,301424184,128,32
9420000,9420000,171.209300,10,32.000000,301440000,21.567987,3.521304,4,CUSPARSE,301424184,128,32
9420000,9420000,311.972100,10,64.000000,602880000,23.431326,3.864961,4,CUSP,602848134,128,32
9420000,9420000,349.762600,10,64.000000,602880000,20.899662,3.447367,4,CUSPARSE,602848134,128,32
9440000,9440000,  6.640900,10,1.000000,9440000,28.429882,2.842988,4,CUSP,9439503,128,32
9440000,9440000,  6.396200,10,1.000000,9440000,29.517527,2.951753,4,CUSPARSE,9439503,128,32
9440000,9440000, 12.175100,10,2.000000,18880000,24.811296,3.101412,4,CUSP,18878964,128,32
9440000,9440000, 10.538700,10,2.000000,18880000,28.663877,3.582985,4,CUSPARSE,18878964,128,32
9440000,9440000, 24.894400,10,4.000000,37760000,21.235298,3.033614,4,CUSP,37758033,128,32
9440000,9440000, 20.086900,10,4.000000,37760000,26.317650,3.759664,4,CUSPARSE,37758033,128,32
9440000,9440000, 41.957500,10,8.000000,75520000,23.398916,3.599833,4,CUSP,75516053,128,32
9440000,9440000, 39.742800,10,8.000000,75520000,24.702839,3.800437,4,CUSPARSE,75516053,128,32
9440000,9440000, 79.941500,10,16.000000,151040000,23.617270,3.778763,4,CUSP,151032061,128,32
9440000,9440000, 85.745400,10,16.000000,151040000,22.018674,3.522988,4,CUSPARSE,151032061,128,32
9440000,9440000,156.785000,10,32.000000,302080000,23.602258,3.853430,4,CUSP,302064276,128,32
9440000,9440000,171.651800,10,32.000000,302080000,21.558061,3.519683,4,CUSPARSE,302064276,128,32
9440000,9440000,312.790600,10,64.000000,604160000,23.419630,3.863032,4,CUSP,604128206,128,32
9440000,9440000,350.726800,10,64.000000,604160000,20.886456,3.445189,4,CUSPARSE,604128206,128,32
9460000,9460000,  6.655400,10,1.000000,9460000,28.428044,2.842804,4,CUSP,9459519,128,32
9460000,9460000,  6.412400,10,1.000000,9460000,29.505334,2.950533,4,CUSPARSE,9459519,128,32
9460000,9460000, 12.190600,10,2.000000,18920000,24.832248,3.104031,4,CUSP,18918999,128,32
9460000,9460000, 10.553300,10,2.000000,18920000,28.684867,3.585608,4,CUSPARSE,18918999,128,32
9460000,9460000, 22.648800,10,4.000000,37840000,23.390202,3.341457,4,CUSP,37838056,128,32
9460000,9460000, 19.405500,10,4.000000,37840000,27.299477,3.899925,4,CUSPARSE,37838056,128,32
9460000,9460000, 42.141500,10,8.000000,75680000,23.346108,3.591709,4,CUSP,75676086,128,32
9460000,9460000, 39.812700,10,8.000000,75680000,24.711713,3.801802,4,CUSPARSE,75676086,128,32
9460000,9460000, 80.078300,10,16.000000,151360000,23.626875,3.780300,4,CUSP,151352077,128,32
9460000,9460000, 86.007900,10,16.000000,151360000,21.997979,3.519677,4,CUSPARSE,151352077,128,32
9460000,9460000,156.998500,10,32.000000,302720000,23.620098,3.856343,4,CUSP,302703999,128,32
9460000,9460000,172.047200,10,32.000000,302720000,21.554085,3.519034,4,CUSPARSE,302703999,128,32
9460000,9460000,313.432300,10,64.000000,605440000,23.421198,3.863290,4,CUSP,605408606,128,32
9460000,9460000,351.560600,10,64.000000,605440000,20.881066,3.444300,4,CUSPARSE,605408606,128,32
9480000,9480000,  6.669700,10,1.000000,9480000,28.427066,2.842707,4,CUSP,9479479,128,32
9480000,9480000,  6.436000,10,1.000000,9480000,29.459292,2.945929,4,CUSPARSE,9479479,128,32
9480000,9480000, 12.230900,10,2.000000,18960000,24.802754,3.100344,4,CUSP,18958992,128,32
9480000,9480000, 10.587200,10,2.000000,18960000,28.653469,3.581684,4,CUSPARSE,18958992,128,32
9480000,9480000, 22.680500,10,4.000000,37920000,23.406892,3.343842,4,CUSP,37918065,128,32
9480000,9480000, 19.434600,10,4.000000,37920000,27.316230,3.902319,4,CUSPARSE,37918065,128,32
9480000,9480000, 42.393300,10,8.000000,75840000,23.256505,3.577924,4,CUSP,75835950,128,32
9480000,9480000, 39.893200,10,8.000000,75840000,24.713986,3.802152,4,CUSPARSE,75835950,128,32
9480000,9480000, 80.439900,10,16.000000,151680000,23.570392,3.771263,4,CUSP,151672091,128,32
9480000,9480000, 86.204200,10,16.000000,151680000,21.994288,3.519086,4,CUSPARSE,151672091,128,32
9480000,9480000,157.461700,10,32.000000,303360000,23.600406,3.853127,4,CUSP,303344195,128,32
9480000,9480000,172.485400,10,32.000000,303360000,21.544780,3.517515,4,CUSPARSE,303344195,128,32
9480000,9480000,314.017500,10,64.000000,606720000,23.426975,3.864243,4,CUSP,606688607,128,32
9480000,9480000,352.150300,10,64.000000,606720000,20.890171,3.445801,4,CUSPARSE,606688607,128,32
9500000,9500000,  6.681600,10,1.000000,9500000,28.436303,2.843630,4,CUSP,9499479,128,32
9500000,9500000,  6.445800,10,1.000000,9500000,29.476559,2.947656,4,CUSPARSE,9499479,128,32
9500000,9500000, 12.243100,10,2.000000,19000000,24.830313,3.103789,4,CUSP,18999035,128,32
9500000,9500000, 10.593400,10,2.000000,19000000,28.697114,3.587139,4,CUSPARSE,18999035,128,32
9500000,9500000, 22.883900,10,4.000000,38000000,23.247786,3.321112,4,CUSP,37998026,128,32
9500000,9500000, 19.485900,10,4.000000,38000000,27.301793,3.900256,4,CUSPARSE,37998026,128,32
9500000,9500000, 42.577800,10,8.000000,76000000,23.204581,3.569936,4,CUSP,75996021,128,32
9500000,9500000, 40.006000,10,8.000000,76000000,24.696296,3.799430,4,CUSPARSE,75996021,128,32
9500000,9500000, 80.638100,10,16.000000,152000000,23.562063,3.769930,4,CUSP,151991881,128,32
9500000,9500000, 86.359200,10,16.000000,152000000,22.001130,3.520181,4,CUSPARSE,151991881,128,32
9500000,9500000,157.692700,10,32.000000,304000000,23.615551,3.855600,4,CUSP,303984153,128,32
9500000,9500000,172.734400,10,32.000000,304000000,21.559110,3.519855,4,CUSPARSE,303984153,128,32
9500000,9500000,314.594800,10,64.000000,608000000,23.433318,3.865290,4,CUSP,607968409,128,32
9500000,9500000,352.696500,10,64.000000,608000000,20.901824,3.447723,4,CUSPARSE,607968409,128,32
9520000,9520000,  6.300200,10,1.000000,9520000,30.221263,3.022126,4,CUSP,9519502,128,32
9520000,9520000,  5.960700,10,1.000000,9520000,31.942558,3.194256,4,CUSPARSE,9519502,128,32
9520000,9520000, 12.274900,10,2.000000,19040000,24.818125,3.102266,4,CUSP,19039012,128,32
9520000,9520000, 10.628700,10,2.000000,19040000,28.662019,3.582752,4,CUSPARSE,19039012,128,32
9520000,9520000, 22.708300,10,4.000000,38080000,23.476879,3.353840,4,CUSP,38078028,128,32
9520000,9520000, 19.503700,10,4.000000,38080000,27.334301,3.904900,4,CUSPARSE,38078028,128,32
9520000,9520000, 42.612300,10,8.000000,76160000,23.234606,3.574555,4,CUSP,76156017,128,32
9520000,9520000, 40.100000,10,8.000000,76160000,24.690274,3.798504,4,CUSPARSE,76156017,128,32
9520000,9520000, 79.798600,10,16.000000,152320000,23.860068,3.817611,4,CUSP,152311966,128,32
9520000,9520000, 86.464600,10,16.000000,152320000,22.020573,3.523292,4,CUSPARSE,152311966,128,32
9520000,9520000,158.144300,10,32.000000,304640000,23.597689,3.852684,4,CUSP,304624205,128,32
9520000,9520000,173.264600,10,32.000000,304640000,21.538387,3.516471,4,CUSPARSE,304624205,128,32
9520000,9520000,315.405600,10,64.000000,609280000,23.422285,3.863470,4,CUSP,609248378,128,32
9520000,9520000,353.675800,10,64.000000,609280000,20.887830,3.445415,4,CUSPARSE,609248378,128,32
9540000,9540000,  6.719700,10,1.000000,9540000,28.394125,2.839412,4,CUSP,9539486,128,32
9540000,9540000,  6.471800,10,1.000000,9540000,29.481752,2.948175,4,CUSPARSE,9539486,128,32
9540000,9540000, 12.301200,10,2.000000,19080000,24.817091,3.102136,4,CUSP,19079019,128,32
9540000,9540000, 10.649700,10,2.000000,19080000,28.665597,3.583200,4,CUSPARSE,19079019,128,32
9540000,9540000, 22.837600,10,4.000000,38160000,23.393001,3.341857,4,CUSP,38158034,128,32
9540000,9540000, 19.552600,10,4.000000,38160000,27.323221,3.903317,4,CUSPARSE,38158034,128,32
9540000,9540000, 42.596600,10,8.000000,76320000,23.292000,3.583385,4,CUSP,76316052,128,32
9540000,9540000, 40.162100,10,8.000000,76320000,24.703888,3.800598,4,CUSPARSE,76316052,128,32
9540000,9540000, 81.066200,10,16.000000,152640000,23.536320,3.765811,4,CUSP,152631896,128,32
9540000,9540000, 86.798100,10,16.000000,152640000,21.982048,3.517128,4,CUSPARSE,152631896,128,32
9540000,9540000,158.456300,10,32.000000,305280000,23.600703,3.853176,4,CUSP,305263988,128,32
9540000,9540000,173.603100,10,32.000000,305280000,21.541551,3.516988,4,CUSPARSE,305263988,128,32
9540000,9540000,316.204500,10,64.000000,610560000,23.412191,3.861805,4,CUSP,610528391,128,32
9540000,9540000,354.645200,10,64.000000,610560000,20.874497,3.443216,4,CUSPARSE,610528391,128,32
9560000,9560000,  6.735600,10,1.000000,9560000,28.386484,2.838648,4,CUSP,9559518,128,32
9560000,9560000,  6.480400,10,1.000000,9560000,29.504352,2.950435,4,CUSPARSE,9559518,128,32
9560000,9560000, 12.329800,10,2.000000,19120000,24.811433,3.101429,4,CUSP,19118959,128,32
9560000,9560000, 10.679600,10,2.000000,19120000,28.645268,3.580658,4,CUSPARSE,19118959,128,32
9560000,9560000, 22.876200,10,4.000000,38240000,23.402488,3.343213,4,CUSP,38238123,128,32
9560000,9560000, 19.583200,10,4.000000,38240000,27.337718,3.905388,4,CUSPARSE,38238123,128,32
9560000,9560000, 42.719000,10,8.000000,76480000,23.273953,3.580608,4,CUSP,76476130,128,32
9560000,9560000, 40.269600,10,8.000000,76480000,24.689592,3.798399,4,CUSPARSE,76476130,128,32
9560000,9560000, 80.808200,10,16.000000,152960000,23.660965,3.785754,4,CUSP,152952159,128,32
9560000,9560000, 86.882700,10,16.000000,152960000,22.006683,3.521069,4,CUSPARSE,152952159,128,32
9560000,9560000,158.749900,10,32.000000,305920000,23.606440,3.854113,4,CUSP,305904163,128,32
9560000,9560000,173.897100,10,32.000000,305920000,21.550216,3.518403,4,CUSPARSE,305904163,128,32
9560000,9560000,316.683500,10,64.000000,611840000,23.425786,3.864047,4,CUSP,611808343,128,32
9560000,9560000,355.112300,10,64.000000,611840000,20.890744,3.445896,4,CUSPARSE,611808343,128,32
9580000,9580000,  6.742500,10,1.000000,9580000,28.416760,2.841676,4,CUSP,9579527,128,32
9580000,9580000,  6.500600,10,1.000000,9580000,29.474203,2.947420,4,CUSPARSE,9579527,128,32
9580000,9580000, 12.363900,10,2.000000,19160000,24.794766,3.099346,4,CUSP,19159027,128,32
9580000,9580000, 10.707500,10,2.000000,19160000,28.630400,3.578800,4,CUSPARSE,19159027,128,32
9580000,9580000, 22.962500,10,4.000000,38320000,23.363310,3.337616,4,CUSP,38318003,128,32
9580000,9580000, 19.648500,10,4.000000,38320000,27.303866,3.900552,4,CUSPARSE,38318003,128,32
9580000,9580000, 42.715600,10,8.000000,76640000,23.324500,3.588385,4,CUSP,76636074,128,32
9580000,9580000, 40.347700,10,8.000000,76640000,24.693353,3.798977,4,CUSPARSE,76636074,128,32
9580000,9580000, 81.433100,10,16.000000,153280000,23.528516,3.764563,4,CUSP,153272120,128,32
9580000,9580000, 87.098500,10,16.000000,153280000,21.998083,3.519693,4,CUSPARSE,153272120,128,32
9580000,9580000,159.081100,10,32.000000,306560000,23.606576,3.854135,4,CUSP,306543935,128,32
9580000,9580000,174.315300,10,32.000000,306560000,21.543490,3.517305,4,CUSPARSE,306543935,128,32
9580000,9580000,317.396000,10,64.000000,613120000,23.422097,3.863439,4,CUSP,613088291,128,32
9580000,9580000,355.935000,10,64.000000,613120000,20.886061,3.445123,4,CUSPARSE,613088291,128,32
9600000,9600000,  6.756000,10,1.000000,9600000,28.419184,2.841918,4,CUSP,9599542,128,32
9600000,9600000,  6.512700,10,1.000000,9600000,29.480861,2.948086,4,CUSPARSE,9599542,128,32
9600000,9600000, 12.384100,10,2.000000,19200000,24.806002,3.100750,4,CUSP,19198987,128,32
